Date,Time,date_time,visibility,sea_level_pressure,relative_humidity,wind_speed,,air_temp,wind_direction
05/13/19,07:07AM,05/13/19-07:07AM,7,,77.95,0,1015.5,64.04,0
05/13/19,06:47AM,05/13/19-06:47AM,8,1015.2,77.95,0,1015.5,64.04,0
05/13/19,05:47AM,05/13/19-05:47AM,10,1015.3,80.96,0,1015.52,62.96,0
05/13/19,05:13AM,05/13/19-05:13AM,10,,80.96,0,1015.52,62.96,0
05/13/19,05:01AM,05/13/19-05:01AM,10,,80.96,0,1015.18,62.96,0
05/13/19,04:47AM,05/13/19-04:47AM,10,1014.9,80.96,0,1015.18,62.96,0
05/13/19,04:09AM,05/13/19-04:09AM,10,,77.86,3.44,1014.5,62.96,280
05/13/19,03:47AM,05/13/19-03:47AM,10,1014.2,77.86,0,1014.16,62.96,0
05/13/19,02:47AM,05/13/19-02:47AM,10,1013.7,77.95,4.61,1013.81,64.04,280
05/13/19,02:12AM,05/13/19-02:12AM,10,,75.55,0,1013.46,64.94,0
05/13/19,02:05AM,05/13/19-02:05AM,10,,72.77,4.61,1013.45,66.02,
05/13/19,01:47AM,05/13/19-01:47AM,10,1012.9,70.54,6.91,1013.1,66.92,270
05/13/19,12:47AM,05/13/19-12:47AM,10,1012.5,65.49,0,1012.39,69.08,0
05/12/19,11:47PM,05/12/19-11:47PM,10,1012.5,63.51,3.44,1012.38,69.98,260
05/12/19,10:47PM,05/12/19-10:47PM,10,1013,61.23,3.44,1013.05,71.06,280
05/12/19,09:47PM,05/12/19-09:47PM,10,1013.3,59.39,0,1013.37,71.96,0
05/12/19,08:47PM,05/12/19-08:47PM,10,1013.4,57.27,5.75,1013.36,73.04,
05/12/19,07:47PM,05/12/19-07:47PM,10,1013.6,57.39,3.44,1013.69,73.94,
05/12/19,06:53PM,05/12/19-06:53PM,10,,60.51,0,1014.05,71.96,0
05/12/19,06:47PM,05/12/19-06:47PM,10,1014,59.15,3.44,1014.04,73.04,
05/12/19,05:47PM,05/12/19-05:47PM,10,1014.3,62.99,3.44,1014.42,69.08,
05/12/19,04:47PM,05/12/19-04:47PM,10,1014.1,69.98,0,1014.12,66.02,0
05/12/19,03:47PM,05/12/19-03:47PM,10,1013.9,72.66,0,1014.14,64.94,0
05/12/19,03:21PM,05/12/19-03:21PM,10,,74.97,4.61,1013.81,64.04,90
05/12/19,02:47PM,05/12/19-02:47PM,10,1013.8,77.86,0,1013.82,62.96,0
05/12/19,01:47PM,05/12/19-01:47PM,10,1013.7,80.37,0,1013.83,62.06,0
05/12/19,01:39PM,05/12/19-01:39PM,10,,80.37,0,1013.83,62.06,0
05/12/19,12:47PM,05/12/19-12:47PM,10,1013.2,83.49,0,1013.51,60.98,0
05/12/19,12:41PM,05/12/19-12:41PM,10,,82.4,3.44,1013.17,60.98,100
05/12/19,12:30PM,05/12/19-12:30PM,10,,83.49,3.44,1013.17,60.98,
05/12/19,11:47AM,05/12/19-11:47AM,10,1012.8,83.49,3.44,1012.83,60.98,110
05/12/19,10:47AM,05/12/19-10:47AM,10,1012.5,80.37,3.44,1012.48,62.06,110
05/12/19,09:47AM,05/12/19-09:47AM,10,1012.6,83.49,0,1012.83,60.98,0
05/12/19,08:47AM,05/12/19-08:47AM,10,1012.9,83.56,0,1013.16,62.06,0
05/12/19,07:47AM,05/12/19-07:47AM,10,1013.1,83.56,0,1013.16,62.06,0
05/12/19,06:47AM,05/12/19-06:47AM,10,1012.9,77.86,0,1013.15,62.96,0
05/12/19,05:47AM,05/12/19-05:47AM,10,1012.9,75.36,0,1013.15,62.96,0
05/12/19,04:47AM,05/12/19-04:47AM,10,1012.5,75.36,0,1012.47,62.96,0
05/12/19,03:47AM,05/12/19-03:47AM,10,1011.8,72.57,0,1011.78,64.04,0
05/12/19,02:47AM,05/12/19-02:47AM,10,1011.7,70.32,3.44,1011.77,64.94,
05/12/19,01:47AM,05/12/19-01:47AM,10,1011.1,67.84,3.44,1011.06,66.92,
05/12/19,12:47AM,05/12/19-12:47AM,10,1010.6,65.36,6.91,1010.71,68,270
05/11/19,11:47PM,05/11/19-11:47PM,10,1011.1,60.82,10.36,1011.05,68,280
05/11/19,10:47PM,05/11/19-10:47PM,10,1010.9,53.02,4.61,1011.01,71.06,
05/11/19,09:47PM,05/11/19-09:47PM,10,1011.8,51.25,4.61,1011.67,73.04,
05/11/19,08:47PM,05/11/19-08:47PM,10,1012.5,51.25,5.75,1012.34,73.04,260
05/11/19,07:47PM,05/11/19-07:47PM,10,1013.2,49.43,6.91,1013.04,71.96,270
05/11/19,06:47PM,05/11/19-06:47PM,10,1013.2,46.25,,1013.01,73.94,
05/11/19,05:47PM,05/11/19-05:47PM,10,1013.5,55,0,1013.4,69.98,0
05/11/19,04:47PM,05/11/19-04:47PM,10,1013.5,56.84,0,1013.4,69.98,0
05/11/19,03:47PM,05/11/19-03:47PM,10,1013.3,63.13,0,1013.43,66.92,0
05/11/19,02:47PM,05/11/19-02:47PM,10,1013.6,69.77,0,1013.81,64.04,0
05/11/19,01:47PM,05/11/19-01:47PM,10,1013.5,83.84,0,1013.55,57.92,0
05/11/19,12:47PM,05/11/19-12:47PM,10,1012.9,83.84,0,1013.21,57.92,0
05/11/19,11:47AM,05/11/19-11:47AM,10,1012.5,80.66,0,1012.52,59,0
05/11/19,10:47AM,05/11/19-10:47AM,10,1012.4,80.66,0,1012.52,59,0
05/11/19,09:47AM,05/11/19-09:47AM,10,1012.4,80.66,0,1012.52,59,0
05/11/19,07:47AM,05/11/19-07:47AM,10,1012.6,77.61,0,1012.84,60.08,0
05/11/19,06:47AM,05/11/19-06:47AM,10,1012.3,75.18,0,1012.49,60.98,0
05/11/19,05:47AM,05/11/19-05:47AM,10,1012.2,72.36,0,1012.48,62.06,0
05/11/19,04:47AM,05/11/19-04:47AM,10,1011.9,70.11,0,1012.13,62.96,0
05/11/19,01:47AM,05/11/19-01:47AM,10,1010.9,67.51,0,1011.1,64.04,0
05/11/19,12:47AM,05/11/19-12:47AM,10,1010.9,69.77,3.44,1011.1,64.04,260
05/10/19,11:47PM,05/10/19-11:47PM,10,1010.7,67.61,3.44,1010.75,64.94,290
05/10/19,10:47PM,05/10/19-10:47PM,10,1010.5,65.12,4.61,1010.4,66.02,
05/10/19,09:47PM,05/10/19-09:47PM,10,1010.1,56.56,0,1010.04,68,0
05/10/19,08:47PM,05/10/19-08:47PM,10,1009.9,61.08,5.75,1010.05,66.92,
05/10/19,07:47PM,05/10/19-07:47PM,10,1010,58.71,0,1010.05,66.92,0
05/10/19,07:03PM,05/10/19-07:03PM,10,,59.79,5.75,1010.4,66.02,
05/10/19,06:47PM,05/10/19-06:47PM,10,1010.2,29.1,4.61,1010.41,64.94,
05/10/19,06:42PM,05/10/19-06:42PM,10,,62.87,4.61,1010.41,64.94,90
05/10/19,05:47PM,05/10/19-05:47PM,9,1010.6,74.78,0,1010.79,62.06,0
05/10/19,05:26PM,05/10/19-05:26PM,8,,77.69,3.44,1010.8,60.98,30
05/10/19,04:47PM,05/10/19-04:47PM,9,1010.4,77.69,0,1010.46,60.98,0
05/10/19,03:47PM,05/10/19-03:47PM,10,1010,75.18,0,1010.12,60.98,0
05/10/19,03:01PM,05/10/19-03:01PM,10,,72.25,4.61,1009.78,60.98,270
05/10/19,01:53PM,05/10/19-01:53PM,10,,67.27,0,1008.75,62.06,0
05/10/19,01:47PM,05/10/19-01:47PM,10,1008.6,69.89,0,1008.77,60.98,0
05/10/19,01:19PM,05/10/19-01:19PM,10,,72.25,0,1008.43,60.98,0
05/10/19,12:47PM,05/10/19-12:47PM,10,1008.1,72.25,0,1008.43,60.98,0
05/10/19,12:41PM,05/10/19-12:41PM,10,,72.23,0,1008.43,60.98,0
05/10/19,11:47AM,05/10/19-11:47AM,10,1008,72.25,0,1008.09,60.98,0
05/10/19,09:47AM,05/10/19-09:47AM,10,1008.4,69.89,0,1008.43,60.98,0
05/10/19,08:47AM,05/10/19-08:47AM,10,1008.9,69.89,0,1009.11,60.98,0
05/10/19,07:47AM,05/10/19-07:47AM,10,1009.2,69.89,0,1009.44,60.98,0
05/10/19,06:47AM,05/10/19-06:47AM,10,1009.9,69.89,0,1010.12,60.98,0
05/10/19,06:17AM,05/10/19-06:17AM,10,,72.25,0,1010.12,60.98,0
05/10/19,06:09AM,05/10/19-06:09AM,10,,72.25,0,1010.12,60.98,0
05/10/19,05:54AM,05/10/19-05:54AM,10,,69.55,0,1010.11,62.06,0
05/10/19,05:47AM,05/10/19-05:47AM,10,1009.8,69.55,0,1010.11,62.06,0
05/10/19,05:04AM,05/10/19-05:04AM,10,,72.36,0,1009.77,62.06,0
05/10/19,04:47AM,05/10/19-04:47AM,10,1009.4,69.55,0,1009.43,62.06,0
05/10/19,03:47AM,05/10/19-03:47AM,10,1008.9,72.36,0,1009.09,62.06,0
05/10/19,02:47AM,05/10/19-02:47AM,10,1008.5,72.36,0,1008.75,62.06,0
05/10/19,01:47AM,05/10/19-01:47AM,10,1008,74.78,4.61,1008.08,62.06,270
05/10/19,12:47AM,05/10/19-12:47AM,10,1007.8,70.11,3.44,1008.07,62.96,260
05/10/19,12:06AM,05/10/19-12:06AM,10,,67.99,5.75,1008.05,64.04,
05/09/19,11:55PM,05/09/19-11:55PM,10,,67.51,6.91,1007.71,64.04,
05/09/19,11:52PM,05/09/19-11:52PM,10,,67.51,3.44,1007.71,64.04,
05/09/19,11:47PM,05/09/19-11:47PM,10,1007.7,67.51,3.44,1007.71,64.04,
05/09/19,11:30PM,05/09/19-11:30PM,10,,67.51,0,1007.71,64.04,0
05/09/19,10:47PM,05/09/19-10:47PM,10,1007.9,63.01,3.44,1008.03,66.02,
05/09/19,09:47PM,05/09/19-09:47PM,10,1008.6,63.01,0,1008.71,66.02,0
05/09/19,09:32PM,05/09/19-09:32PM,10,,65.42,0,1009.06,64.94,0
05/09/19,09:07PM,05/09/19-09:07PM,10,,65.42,0,1009.4,64.94,0
05/09/19,08:47PM,05/09/19-08:47PM,10,1009.2,63.01,0,1009.38,66.02,0
05/09/19,08:30PM,05/09/19-08:30PM,10,,65.42,0,1009.4,64.94,0
05/09/19,08:14PM,05/09/19-08:14PM,10,,67.61,3.44,1009.73,64.94,
05/09/19,07:47PM,05/09/19-07:47PM,10,1009.8,67.61,0,1009.73,64.94,0
05/09/19,07:29PM,05/09/19-07:29PM,10,,67.99,0,1010.08,64.04,0
05/09/19,07:07PM,05/09/19-07:07PM,10,,67.61,0,1010.41,64.94,0
05/09/19,06:54PM,05/09/19-06:54PM,10,,67.61,0,1010.41,64.94,0
05/09/19,06:47PM,05/09/19-06:47PM,10,1010.4,69.77,3.44,1010.42,64.04,
05/09/19,06:24PM,05/09/19-06:24PM,10,,67.51,0,1010.76,64.04,0
05/09/19,06:09PM,05/09/19-06:09PM,10,,63.64,0,1010.76,64.04,0
05/09/19,06:04PM,05/09/19-06:04PM,10,,65.12,3.44,1011.08,66.02,
05/09/19,05:54PM,05/09/19-05:54PM,6,,63.64,0,1010.76,64.04,0
05/09/19,05:51PM,05/09/19-05:51PM,9,,64.88,0,1010.76,64.04,0
05/09/19,05:47PM,05/09/19-05:47PM,10,1010.6,64.88,0,1010.76,64.04,0
05/09/19,05:16PM,05/09/19-05:16PM,10,,67.38,3.44,1010.77,62.96,160
05/09/19,04:47PM,05/09/19-04:47PM,10,1010.8,67.38,3.44,1010.77,62.96,
05/09/19,04:17PM,05/09/19-04:17PM,8,,72.42,0,1011.12,62.06,0
05/09/19,04:11PM,05/09/19-04:11PM,8,,72.42,0,1010.79,62.06,0
05/09/19,03:47PM,05/09/19-03:47PM,9,1010.7,75.18,0,1010.8,60.98,0
05/09/19,02:47PM,05/09/19-02:47PM,9,1011,75.18,0,1011.14,60.98,0
05/09/19,01:47PM,05/09/19-01:47PM,10,1010.9,75.18,0,1011.14,60.98,0
05/09/19,12:47PM,05/09/19-12:47PM,10,1010.7,72.25,0,1010.8,60.98,0
05/09/19,12:32PM,05/09/19-12:32PM,10,,72.25,0,1010.8,60.98,0
05/09/19,11:47AM,05/09/19-11:47AM,10,1011,72.25,0,1011.14,60.98,0
05/09/19,10:47AM,05/09/19-10:47AM,10,1011.4,72.25,0,1011.48,60.98,0
05/09/19,10:16AM,05/09/19-10:16AM,10,,72.25,3.44,1011.48,60.98,260
05/09/19,10:10AM,05/09/19-10:10AM,10,,74.59,0,1011.83,60.08,0
05/09/19,09:47AM,05/09/19-09:47AM,10,1011.6,72.25,0,1011.82,60.98,0
05/09/19,08:47AM,05/09/19-08:47AM,10,1012.1,72.25,0,1012.15,60.98,0
05/09/19,07:47AM,05/09/19-07:47AM,10,1012.6,72.25,0,1012.83,60.98,0
05/09/19,06:47AM,05/09/19-06:47AM,10,1012.8,74.59,0,1012.84,60.08,0
05/09/19,05:47AM,05/09/19-05:47AM,10,1013,74.59,0,1013.18,60.08,0
05/09/19,04:47AM,05/09/19-04:47AM,10,1013.3,72.25,3.44,1013.51,60.98,
05/09/19,03:47AM,05/09/19-03:47AM,10,1013.2,72.25,4.61,1013.51,60.98,270
05/09/19,02:47AM,05/09/19-02:47AM,10,1012.9,67.27,0,1013.16,62.06,0
05/09/19,01:47AM,05/09/19-01:47AM,10,1012.9,65.18,3.44,1013.15,62.96,
05/09/19,12:47AM,05/09/19-12:47AM,10,1012.9,64.88,4.61,1013.13,64.04,270
05/08/19,11:47PM,05/08/19-11:47PM,10,1013.2,64.88,5.75,1013.13,64.04,280
05/08/19,10:47PM,05/08/19-10:47PM,10,1013.7,64.88,4.61,1013.81,64.04,
05/08/19,09:47PM,05/08/19-09:47PM,10,1014.4,62.76,0,1014.49,64.04,0
05/08/19,08:47PM,05/08/19-08:47PM,10,1015,62.76,4.61,1015.16,64.04,270
05/08/19,08:02PM,05/08/19-08:02PM,10,,62.76,3.44,1015.5,64.04,
05/08/19,07:47PM,05/08/19-07:47PM,10,1015.5,62.76,4.61,1015.5,64.04,260
05/08/19,06:47PM,05/08/19-06:47PM,10,1015.9,65.18,0,1015.85,62.96,0
05/08/19,05:47PM,05/08/19-05:47PM,10,1015.9,72.25,0,1015.88,60.98,0
05/08/19,04:47PM,05/08/19-04:47PM,10,1015.8,75.18,0,1015.88,60.98,0
05/08/19,03:47PM,05/08/19-03:47PM,10,1016.1,75.18,0,1016.22,60.98,0
05/08/19,03:27PM,05/08/19-03:27PM,10,,75.18,0,1016.22,60.98,0
05/08/19,02:47PM,05/08/19-02:47PM,9,1016.4,75.18,0,1016.56,60.98,0
05/08/19,01:47PM,05/08/19-01:47PM,10,1016,77.61,0,1016.23,60.08,0
05/08/19,01:34PM,05/08/19-01:34PM,10,,77.61,0,1016.23,60.08,0
05/08/19,12:47PM,05/08/19-12:47PM,10,1015.8,80.66,0,1015.9,59,0
05/08/19,11:47AM,05/08/19-11:47AM,10,1016.1,77.61,0,1016.23,60.08,0
05/08/19,11:33AM,05/08/19-11:33AM,10,,77.17,0,1016.23,60.08,0
05/08/19,10:47AM,05/08/19-10:47AM,10,1016.1,74.59,0,1016.23,60.08,0
05/08/19,09:47AM,05/08/19-09:47AM,10,1016.5,77.61,0,1016.57,60.08,0
05/08/19,08:56AM,05/08/19-08:56AM,10,,77.61,0,1016.91,60.08,0
05/08/19,08:47AM,05/08/19-08:47AM,10,1016.8,77.61,0,1016.91,60.08,0
05/08/19,07:47AM,05/08/19-07:47AM,10,1017.1,80.66,0,1017.26,59,0
05/08/19,06:47AM,05/08/19-06:47AM,10,1017.4,77.61,3.44,1017.58,60.08,250
05/08/19,05:47AM,05/08/19-05:47AM,10,1017.3,67.15,0,1017.57,60.98,0
05/08/19,04:47AM,05/08/19-04:47AM,10,1017.6,67.15,0,1017.57,60.98,0
05/08/19,03:47AM,05/08/19-03:47AM,10,1017.4,64.63,0,1017.56,62.06,0
05/08/19,02:47AM,05/08/19-02:47AM,10,1017.1,64.63,0,1017.22,62.06,0
05/08/19,01:47AM,05/08/19-01:47AM,10,1017.1,60.29,3.44,1017.2,64.04,
05/08/19,12:47AM,05/08/19-12:47AM,10,1017.2,56.28,4.61,1017.17,66.02,260
05/07/19,11:47PM,05/07/19-11:47PM,10,1017.4,58.43,3.44,1017.52,64.94,
05/07/19,10:47PM,05/07/19-10:47PM,10,1017.7,56.79,3.44,1017.84,66.92,
05/07/19,09:47PM,05/07/19-09:47PM,10,1018.4,60.82,3.44,1018.54,64.94,240
05/07/19,09:42PM,05/07/19-09:42PM,10,,60.29,3.44,1018.55,64.04,
05/07/19,09:15PM,05/07/19-09:15PM,10,,63.64,4.61,1018.55,64.04,250
05/07/19,08:47PM,05/07/19-08:47PM,10,1018.3,60.82,4.61,1018.54,64.94,
05/07/19,07:47PM,05/07/19-07:47PM,10,1018.3,62.76,3.44,1018.55,64.04,250
05/07/19,07:21PM,05/07/19-07:21PM,10,,65.18,0,1018.22,62.96,0
05/07/19,07:12PM,05/07/19-07:12PM,10,,65.18,4.61,1018.56,62.96,270
05/07/19,06:56PM,05/07/19-06:56PM,10,,67.79,4.61,1018.56,62.96,270
05/07/19,06:47PM,05/07/19-06:47PM,10,1018.3,65.18,0,1018.56,62.96,0
05/07/19,05:47PM,05/07/19-05:47PM,10,1018,67.38,0,1018.22,62.96,0
05/07/19,04:47PM,05/07/19-04:47PM,10,1017.7,69.89,0,1017.91,60.98,0
05/07/19,03:47PM,05/07/19-03:47PM,10,1017.9,74.59,0,1017.92,60.08,0
05/07/19,02:47PM,05/07/19-02:47PM,10,1017.4,74.99,0,1017.6,59,0
05/07/19,01:47PM,05/07/19-01:47PM,10,1017.1,74.99,0,1017.26,59,0
05/07/19,01:29PM,05/07/19-01:29PM,10,,77.01,3.44,1016.92,59,280
05/07/19,12:47PM,05/07/19-12:47PM,10,1016.4,74.99,0,1016.58,59,0
05/07/19,11:50AM,05/07/19-11:50AM,10,,77.52,0,1016.24,59,0
05/07/19,11:47AM,05/07/19-11:47AM,10,1016.1,77.52,0,1016.24,59,0
05/07/19,11:35AM,05/07/19-11:35AM,10,,82.14,0,1016.26,57.92,0
05/07/19,10:47AM,05/07/19-10:47AM,10,1015.8,77.94,0,1015.92,57.92,0
05/07/19,10:01AM,05/07/19-10:01AM,10,,80.58,0,1015.58,57.92,0
05/07/19,09:47AM,05/07/19-09:47AM,10,1015.2,83.23,0,1015.25,57.02,0
05/07/19,08:47AM,05/07/19-08:47AM,10,1014.8,77.94,0,1014.9,57.92,0
05/07/19,07:47AM,05/07/19-07:47AM,10,1014.9,69.32,0,1014.87,60.08,0
05/07/19,06:47AM,05/07/19-06:47AM,10,1014.7,69.89,3.44,1014.86,60.98,260
05/07/19,05:47AM,05/07/19-05:47AM,10,1014.5,72.25,0,1014.86,60.98,0
05/07/19,04:47AM,05/07/19-04:47AM,10,1014.3,72.25,,1014.52,60.98,
05/07/19,03:47AM,05/07/19-03:47AM,10,1013.9,69.55,3.44,1014.17,62.06,280
05/07/19,02:47AM,05/07/19-02:47AM,10,1013.2,67.38,0,1013.48,62.96,0
05/07/19,01:47AM,05/07/19-01:47AM,10,1012.9,67.38,3.44,1013.15,62.96,
05/07/19,12:47AM,05/07/19-12:47AM,10,1012.9,60.29,3.44,1013.13,64.04,
05/06/19,11:47PM,05/06/19-11:47PM,10,1012.7,62.76,9.22,1012.79,64.04,270
05/06/19,10:47PM,05/06/19-10:47PM,10,1012.7,54.06,6.91,1012.77,66.02,260
05/06/19,09:47PM,05/06/19-09:47PM,10,1012.7,54.56,6.91,1012.76,66.92,280
05/06/19,08:47PM,05/06/19-08:47PM,10,1012.8,58.58,3.44,1012.77,66.02,
05/06/19,07:47PM,05/06/19-07:47PM,10,1013.1,56.28,5.75,1013.11,66.02,
05/06/19,07:25PM,05/06/19-07:25PM,10,,56.28,,1013.45,66.02,
05/06/19,07:13PM,05/06/19-07:13PM,10,,58.43,6.91,1013.46,64.94,
05/06/19,06:47PM,05/06/19-06:47PM,10,1013.2,58.58,5.75,1013.45,66.02,
05/06/19,05:47PM,05/06/19-05:47PM,10,1012.8,52.57,0,1012.74,68,0
05/06/19,04:47PM,05/06/19-04:47PM,10,1012.6,56.79,0,1012.76,66.92,0
05/06/19,04:15PM,05/06/19-04:15PM,10,,67.15,0,1012.83,60.98,0
05/06/19,04:11PM,05/06/19-04:11PM,10,,67.27,0,1012.82,62.06,0
05/06/19,04:00PM,05/06/19-04:00PM,10,,67.27,0,1012.82,62.06,0
05/06/19,03:52PM,05/06/19-03:52PM,10,,65.18,0,1012.81,62.96,0
05/06/19,03:47PM,05/06/19-03:47PM,10,1012.6,62.76,0,1012.79,64.04,0
05/06/19,03:33PM,05/06/19-03:33PM,10,,67.38,0,1012.81,62.96,0
05/06/19,03:24PM,05/06/19-03:24PM,10,,67.27,0,1012.82,62.06,0
05/06/19,02:47PM,05/06/19-02:47PM,10,1012.7,74.59,0,1012.84,60.08,0
05/06/19,01:47PM,05/06/19-01:47PM,10,1012.4,86.65,0,1012.53,57.92,0
05/06/19,12:47PM,05/06/19-12:47PM,10,1011.7,86.6,0,1011.87,57.02,0
05/06/19,11:47AM,05/06/19-11:47AM,10,1011.7,86.6,0,1011.87,57.02,0
05/06/19,10:47AM,05/06/19-10:47AM,10,1011.7,86.6,0,1011.87,57.02,0
05/06/19,10:10AM,05/06/19-10:10AM,4,,86.6,0,1011.87,57.02,0
05/06/19,09:47AM,05/06/19-09:47AM,10,1011.7,86.6,0,1011.87,57.02,0
05/06/19,09:43AM,05/06/19-09:43AM,10,,86.65,0,1011.85,57.92,0
05/06/19,09:11AM,05/06/19-09:11AM,10,,87.75,0,1011.85,57.92,0
05/06/19,08:47AM,05/06/19-08:47AM,7,1011.8,86.65,0,1012.19,57.92,0
05/06/19,08:42AM,05/06/19-08:42AM,4,,86.65,0,1012.19,57.92,0
05/06/19,07:47AM,05/06/19-07:47AM,9,1011.9,86.7,3.44,1012.18,59,280
05/06/19,07:41AM,05/06/19-07:41AM,7,,87.85,0,1012.18,59,0
05/06/19,07:05AM,05/06/19-07:05AM,3,,86.7,0,1012.18,59,0
05/06/19,06:47AM,05/06/19-06:47AM,10,1011.9,83.36,0,1012.18,59,0
05/06/19,05:47AM,05/06/19-05:47AM,10,1011.9,74.59,0,1012.17,60.08,0
05/06/19,05:29AM,05/06/19-05:29AM,10,,72.23,0,1012.17,60.08,0
05/06/19,05:21AM,05/06/19-05:21AM,10,,74.59,3.44,1012.17,60.08,
05/06/19,05:07AM,05/06/19-05:07AM,10,,74.59,0,1011.83,60.08,0
05/06/19,04:47AM,05/06/19-04:47AM,10,1011.8,72.16,0,1012.17,60.08,0
05/06/19,03:47AM,05/06/19-03:47AM,10,1011.3,72.16,0,1011.49,60.08,0
05/06/19,02:47AM,05/06/19-02:47AM,10,1010.9,72.16,0,1010.81,60.08,0
05/06/19,01:47AM,05/06/19-01:47AM,10,1010.6,64.5,4.61,1010.8,60.98,260
05/06/19,12:47AM,05/06/19-12:47AM,10,1010.4,58.16,4.61,1010.44,62.96,
05/05/19,11:47PM,05/05/19-11:47PM,10,1010.5,62.76,8.05,1010.76,64.04,270
05/05/19,10:47PM,05/05/19-10:47PM,10,1010.8,60.82,5.75,1011.09,64.94,
05/05/19,09:47PM,05/05/19-09:47PM,10,1010.7,56.79,3.44,1010.73,66.92,250
05/05/19,08:47PM,05/05/19-08:47PM,10,1010.9,56.79,4.61,1011.06,66.92,
05/05/19,07:47PM,05/05/19-07:47PM,10,1011.1,58.71,4.61,1011.06,66.92,250
05/05/19,06:47PM,05/05/19-06:47PM,10,1011.3,50.96,0,1011.35,71.06,0
05/05/19,05:47PM,05/05/19-05:47PM,10,1011.6,52.86,3.44,1011.7,69.98,
05/05/19,05:03PM,05/05/19-05:03PM,10,,58.58,0,1011.75,66.02,0
05/05/19,03:47PM,05/05/19-03:47PM,8,1011.8,72.36,0,1012.14,62.06,0
05/05/19,02:47PM,05/05/19-02:47PM,8,1011.9,77.61,0,1012.17,60.08,0
05/05/19,01:47PM,05/05/19-01:47PM,8,1011.5,74.59,0,1011.83,60.08,0
05/05/19,12:47PM,05/05/19-12:47PM,9,1010.6,74.59,0,1010.81,60.08,0
05/05/19,11:47AM,05/05/19-11:47AM,8,1011.1,72.25,0,1011.14,60.98,0
05/05/19,10:47AM,05/05/19-10:47AM,9,1011,72.25,0,1011.14,60.98,0
05/05/19,09:47AM,05/05/19-09:47AM,8,1011.2,74.59,0,1011.49,60.08,0
05/05/19,08:47AM,05/05/19-08:47AM,9,1011.8,80.21,0,1011.83,60.08,0
05/05/19,08:05AM,05/05/19-08:05AM,9,,77.17,3.44,1012.17,60.08,270
05/05/19,07:47AM,05/05/19-07:47AM,9,1012,77.61,0,1012.17,60.08,0
05/05/19,06:47AM,05/05/19-06:47AM,9,1011.7,80.21,3.44,1011.83,60.08,
05/05/19,05:47AM,05/05/19-05:47AM,9,1011.4,80.21,3.44,1011.49,60.08,260
05/05/19,04:47AM,05/05/19-04:47AM,9,1011.2,80.21,0,1011.49,60.08,0
05/05/19,04:43AM,05/05/19-04:43AM,9,,77.69,3.44,1011.14,60.98,260
05/05/19,03:47AM,05/05/19-03:47AM,9,1010.8,77.69,5.75,1010.8,60.98,280
05/05/19,02:47AM,05/05/19-02:47AM,7,1010.4,74.78,3.44,1010.45,62.06,
05/05/19,01:47AM,05/05/19-01:47AM,10,1010.2,67.61,3.44,1010.41,64.94,
05/05/19,12:47AM,05/05/19-12:47AM,10,1010.5,63.13,3.44,1010.73,66.92,
05/04/19,11:47PM,05/04/19-11:47PM,10,1010.5,58.61,,1010.7,69.08,
05/04/19,10:47PM,05/04/19-10:47PM,10,1011.1,60.82,0,1011.05,68,0
05/04/19,09:47PM,05/04/19-09:47PM,10,1011.6,59.12,,1011.7,69.98,
05/04/19,07:47PM,05/04/19-07:47PM,7,1011.8,53.15,5.75,1011.68,71.96,
05/04/19,06:47PM,05/04/19-06:47PM,8,1012.5,51.43,0,1012.7,71.96,0
05/04/19,05:47PM,05/04/19-05:47PM,7,1013,58.61,5.75,1013.07,69.08,130
05/04/19,04:47PM,05/04/19-04:47PM,6,1013.1,60.82,0,1013.08,68,0
05/04/19,04:31PM,05/04/19-04:31PM,6,,60.56,0,1013.45,66.02,0
05/04/19,03:47PM,05/04/19-03:47PM,6,1013.3,67.51,3.44,1013.47,64.04,
05/04/19,02:47PM,05/04/19-02:47PM,5,1013.1,72.36,0,1013.16,62.06,0
05/04/19,01:47PM,05/04/19-01:47PM,5,1012.5,75.18,0,1012.83,60.98,0
05/04/19,12:47PM,05/04/19-12:47PM,6,1012.5,77.61,3.44,1012.84,60.08,130
05/04/19,12:24PM,05/04/19-12:24PM,6,,77.61,3.44,1012.84,60.08,120
05/04/19,11:47AM,05/04/19-11:47AM,6,1012.5,77.61,0,1012.84,60.08,0
05/04/19,10:47AM,05/04/19-10:47AM,6,1012.7,80.21,0,1012.84,60.08,0
05/04/19,08:47AM,05/04/19-08:47AM,8,1013.2,83.36,0,1013.19,59,0
05/04/19,07:47AM,05/04/19-07:47AM,9,1013.6,83.43,0,1013.86,60.08,0
05/04/19,06:47AM,05/04/19-06:47AM,9,1013.9,80.81,5.75,1014.19,60.98,270
05/04/19,05:47AM,05/04/19-05:47AM,9,1013.8,80.81,3.44,1013.85,60.98,260
05/04/19,04:47AM,05/04/19-04:47AM,10,1013.5,77.79,5.75,1013.49,62.06,280
05/04/19,03:55AM,05/04/19-03:55AM,10,,77.79,3.44,1013.16,62.06,
05/04/19,03:47AM,05/04/19-03:47AM,10,1012.9,77.79,3.44,1013.16,62.06,250
05/04/19,02:47AM,05/04/19-02:47AM,9,1012.2,72.57,4.61,1012.12,64.04,270
05/04/19,01:47AM,05/04/19-01:47AM,10,1011.9,61.08,,1012.08,66.92,
